gh_project_name,tr_build_id,build_successful,git_all_built_commits
apache/jackrabbit-oak,10620563,FALSE,fb78f683729db21bdc4f86de022b55b6a2e759c8
apache/jackrabbit-oak,126518758,TRUE,2261328803eb8dfbd2a056400bed75fcdec98c10
apache/jackrabbit-oak,11004109,TRUE,ed878916d4395e56f5c126c27d3f774a9fac0376
apache/jackrabbit-oak,11417614,FALSE,315a9316558224ea5e67ccd160d7629f364b1856
apache/jackrabbit-oak,11468591,TRUE,41ff94df7952d3ff0800723dccd5e87d381b84fb
apache/jackrabbit-oak,20208835,TRUE,d2be3bad5de2025d79d1af4494d8d6693c52bd7d
apache/jackrabbit-oak,20223930,TRUE,7b9a3d82c7510131d2a7f96bbfe31c9b10495217
apache/jackrabbit-oak,11632164,TRUE,29e6e165776de4eed7958c504d682b6d96e0f2b5
apache/jackrabbit-oak,68151276,FALSE,0aac3bd1bdda4b8e141e3901089194eee97e963e
apache/jackrabbit-oak,81979174,TRUE,44aba04940baa7b4c140f58efe26fb6c226a6448
apache/jackrabbit-oak,4884439,TRUE,771a87cc2ca2a30e22730cdaabaf6cc4b8f6a779
apache/jackrabbit-oak,13048713,TRUE,65fc04df85053bfe87edd125fa9bfd66d6b04006
apache/jackrabbit-oak,5107662,TRUE,72756e2d0b25fd653ba187fc3a5c8fb9dea5791a#3a269acf1a81f8e8366bc660f5e580ffdceeb49a#71d4319844b146a744292470deb331ef59ff0ba0
apache/jackrabbit-oak,22677896,FALSE,bc40d122e8d9a1379c2262874cf0a3283943bd60
apache/jackrabbit-oak,138397142,FALSE,c49a1ef6d152b01dcffd1c98809b5484d8d76adf#938560b8585da0faa53475971774dacb6a9da0e9
apache/jackrabbit-oak,138397150,FALSE,58dec14add2dabf6b298e738bf331956ea2e4dc9
apache/jackrabbit-oak,85311150,TRUE,86f6a456f06c4bacdce3b78993b6f153ba70a6da
apache/jackrabbit-oak,15287533,FALSE,f05bbf6c5d8c78df866afeea270262f7bf2d4ed2
apache/jackrabbit-oak,15633367,TRUE,3ad9f717891c7fd3919f0c13859f1254cd54724c
apache/jackrabbit-oak,122251771,TRUE,ae2a3b6807fa44dd2261a08df7c83ff95fb561bb#80f32fc788d3b61064d6a225a60839b1fd4b26b2
apache/jackrabbit-oak,56483680,TRUE,12f373880cd945a3473fe2a8032d8ded042fb34d
apache/jackrabbit-oak,56702193,TRUE,dcadb0e16bebc7e856ae3df3573f0ef8a9f6ecc1
apache/jackrabbit-oak,75591823,FALSE,b7c1c7e048a3c901c86e8250602494ddba62b78a#87cda5dce55f15257124d4886122d9d6768dbac8
apache/jackrabbit-oak,6157222,TRUE,5288f5c70251a185966e1a8dfcf75b99c903b9f6
apache/jackrabbit-oak,1916437,TRUE,99d4d0496418a590ae06639a990f14af3a141c7b#0c9db68feb433a227ade8cc4ff1709fd5b59783c#b4e11362c45171797540e46bad61f668c6bee80f
apache/jackrabbit-oak,3662402,TRUE,ae632249a1a166a80c82b5bf977a0cf5d122763f
apache/jackrabbit-oak,4282944,TRUE,4f3c4b5e032621330c32c0529b12486fd3e0371d
apache/jackrabbit-oak,61629610,TRUE,ea63451496da96280b5365f20d82b4386b9da29e
apache/jackrabbit-oak,16660286,TRUE,4551644a85bda73ecce6d086f17a6a5763e5bab3
apache/jackrabbit-oak,19175651,TRUE,ba683bf1326e01652fe1f3e74776e6a2dbb1b4f6
apache/jackrabbit-oak,105168263,TRUE,97545ef545f1d924d2f51ddb8e33aa2bc833c029
apache/jackrabbit-oak,19978364,FALSE,cb4befda6bf93a396fc3c573e4153fcceaab1567
apache/jackrabbit-oak,20059007,TRUE,332b86e8ad0ef8446bfd81fdb644de28ba5faa8a
apache/jackrabbit-oak,81038494,FALSE,3b1a02a082bc00c324aad615ad25b52c734e6022
apache/jackrabbit-oak,11613493,TRUE,92a9a38c0ba624c6c3b3e32807ad9c1db40bc90e
apache/jackrabbit-oak,12091735,FALSE,652b93efcbf1769c968cf3f7ecba10bb0542a492#67e0cee49ce4e80b2075efac3d4f3d932cac7322#1fbd6cc72b35545b35da5a0fa348d7538af3b01b
apache/jackrabbit-oak,53785177,FALSE,2b41398248843bd3b71113e6cb46462188016cd1
apache/jackrabbit-oak,110092869,TRUE,8b110581bccf19752c083ca8f4aa1b86620ecd96
apache/jackrabbit-oak,21496858,TRUE,9b762355c25b97cab22a2b69c5ad32064331469b
apache/jackrabbit-oak,5099222,TRUE,4eb92e68677fbdb215ea6b1d498f9b4f2125aeb5
apache/jackrabbit-oak,5295719,TRUE,5331b6388368b55e32cdc818214a592d3f1b542d
apache/jackrabbit-oak,116890348,TRUE,3813c7c97839271f1bb573a59d2e388d815a7d48
apache/jackrabbit-oak,23938435,FALSE,a17ed398eae22bba6af40957cafb00444cac5df1
apache/jackrabbit-oak,14834328,FALSE,7b3d8a365df8e5d59a5c71e749b9b5f76b82e4d2
apache/jackrabbit-oak,24659216,FALSE,5a6efdb17216acde92598660b33ca742ed5a226a
apache/jackrabbit-oak,5476169,TRUE,708fced2801bea3702d9165b8cffceb4b7abe330
apache/jackrabbit-oak,25399108,TRUE,d8970b5664244abbae58a3deeb9ccd0742268550
apache/jackrabbit-oak,144671688,TRUE,158ce3cbd83906fa969063f824ec25c1bfc34d6a
apache/jackrabbit-oak,73494033,TRUE,6338cf9d4bf03c569965033c5e422da708894a36
apache/jackrabbit-oak,77359359,FALSE,7ebab0e29515109be25eba57b252f9af11abae8d
apache/jackrabbit-oak,17794255,TRUE,720d5c1590955fecf842023da85c975eb2ca7912
apache/jackrabbit-oak,6656338,TRUE,9ee8b0f259bcd319e8b33593537fa75e2e6ba6e1
apache/jackrabbit-oak,6801931,TRUE,740d27d9ff6c31d2a4ba61a95b3db73b9c7bf5eb#02698d6d029bf465641536f4c8129806da8b7a23
apache/jackrabbit-oak,90980105,TRUE,fcd6476634a047cab43833f243774a94e8c506df#d025d2ff2b96508293855b43f8606802de02b9c9
apache/jackrabbit-oak,3035734,TRUE,b7d3a3873d5a1d41081c034ea75f9a121dce1d30#42dbf696ab0e9a9da829e1e4435fbf0567af3825#99a436467e4a3ae706c59b4e5a78f783923ddf92#9178233b78cceee2692dc25acd6d1554c98bfa1f#fc65789a9ae945560dcfddb3063063bc71db1d8f#aa580e6eb67dd074e8dfcc62d7622335fce86c95#53faea4784da270bfb29c1a729959781f08a3fb9#50c73896420c4666c6b4ed16c78310f4ba7a03ce#c346f0c524bfb43eac1769526dd42619f0b144b9#b014524338d782774749d0de1c14bf05e23a2b79#b4fb217c764682aebed939469d8e6db618549949#f6ea9cc369720084bb13497987253ec81301a82d
apache/jackrabbit-oak,7322975,TRUE,9461a21f15ceb5047b5c5488893ecc1770ce316d
apache/jackrabbit-oak,11328360,TRUE,a8c1a3523bcf203f5f0f21a31a4051ffc34dd37c
apache/jackrabbit-oak,67526609,FALSE,abbd41359acd47e376ae29453e80e852e26649dd
apache/jackrabbit-oak,11805656,TRUE,a963044abaca0b5805d2a2af9215740aebaa5f8a
apache/jackrabbit-oak,133386611,TRUE,d5511d153a69938a2a1fb9cc50a21e34d942107e
apache/jackrabbit-oak,82440078,FALSE,32f87da9e078002a96661aefbb6837eff7d80f38
apache/jackrabbit-oak,83106927,FALSE,f173e50b6a9540da4cd135d892c48ea621f30ebe
apache/jackrabbit-oak,114777048,TRUE,14e1cca9163337f19d3a5d6df8d6229d7887efa0
apache/jackrabbit-oak,117678028,TRUE,58f755b59cde8c8e3542c5c0b10ccdc6e20e633a
apache/jackrabbit-oak,71903703,TRUE,421472d885076857a9038f37da5061ee2ee4c59a
apache/jackrabbit-oak,140451359,TRUE,5863182c781de56b8216f862d5b9f0e5bd3894e3#6bc58700525b35e38d39896151586cfbcf3271dd#bea56fd9bbd2f6c7f377da3fa7656d4ab14ab285
apache/jackrabbit-oak,74352649,TRUE,2a42fbc4b091b24d123c0c15929a67cca95ac403
apache/jackrabbit-oak,75048248,FALSE,13ad777d5376b60294a077cd9d91b6a2c893d605#67e9f4530271de8dc4f7f88afc94b3467cdcce03
apache/jackrabbit-oak,16924758,FALSE,64045631c085538ea67a631bdb23786d7f062147
apache/jackrabbit-oak,150030304,TRUE,e08addcf7cb6e3237501009f3c410838e3cae404#5e2eb862bccbea1447a2088514618f55e9282c7f
apache/jackrabbit-oak,57325796,TRUE,5eea7c9c5addba90980ed29b9fec0ff0aba8f912
apache/jackrabbit-oak,57589552,FALSE,ce568dddaba53389570837aa676d8ad9b7bececd
apache/jackrabbit-oak,155344611,TRUE,a7747b24b38ff323d48cd53dbf1d32152eaf85bb
apache/jackrabbit-oak,78553949,TRUE,62eadc000f580fa541d856ad3ae95887d3b79710
apache/jackrabbit-oak,79686454,TRUE,bf950f0e3e77d32c1e08964e877fea3fcbc245fb#4bfd3b33a00fd402b6833b68e8e5aed010257312
apache/jackrabbit-oak,6256333,TRUE,2b9cbbbc32ad304ffd1060610118b49eeaafcc89
apache/jackrabbit-oak,58246090,FALSE,609b5e1f83416fb7704b6ca9c86be3bf704ecabc
apache/jackrabbit-oak,6602620,TRUE,e163e98ccdfc6b1147ed9b41396ea6520cb2fb1a
apache/jackrabbit-oak,59355043,TRUE,bdcaf801b4fe6dd243466103b74b3f035f4f7412
apache/jackrabbit-oak,7561907,TRUE,1f38f6595f7f8fb77a8e9b4dd1b4c3a2424403fe
apache/jackrabbit-oak,7589548,TRUE,a50cb705f2c9091dfc52ce9d69f95c6f50bed3a2
apache/jackrabbit-oak,64594982,TRUE,c983a481e77e646a42c8270f7d8bc06522ce59a0
apache/jackrabbit-oak,10247586,TRUE,fa898f4b30aa8457ba64b966d56f3b2ac5775dd4
apache/jackrabbit-oak,16592421,FALSE,0a8ec679026b471cd92b8c6dc4f3d464d653d55b
apache/jackrabbit-oak,102532574,TRUE,5b479686fa31ba62e190735caacb45a4ef371da2#f020cbfd095dc10cb59f3f793202c008e14d0f58#2e4a6772cb0d4b4c42a39d38fafa70398e8185f6
apache/jackrabbit-oak,19115870,FALSE,a9499524be65383e31fd59caaa11e937e482b1aa
apache/jackrabbit-oak,19182515,TRUE,808bd03b339498672916515d8d3fee8972086521
apache/jackrabbit-oak,27252584,FALSE,95be3218e6166e6a45c45d6ea59f4af33a0566a3
apache/jackrabbit-oak,104894059,TRUE,d4d8b921b85193142e16965436f58b6871ed65e3
apache/jackrabbit-oak,19827604,FALSE,75e038948e64e10030cbb0c1cb21835dc76fab6c
apache/jackrabbit-oak,131405951,FALSE,736bbf5aadb13c10b12a4ce63fc7d33a37cd7bcd#cb3b470e3eca04e9ee96aba5388142cccd94b7f7
apache/jackrabbit-oak,20115397,TRUE,c6bd81ae61c991cbe5d289c8c76a7a8d4aabf203
apache/jackrabbit-oak,20181196,TRUE,10c053ba189b2c8b7f9b1a608b3d0786f2119915
apache/jackrabbit-oak,80771471,TRUE,f3ed98af99c71414cd8c529cf066ec85bfbd5c42
apache/jackrabbit-oak,11705904,TRUE,25024e11a0525a2480df076bd9a3ec5bde6200a2#6c6fdfb53c58f6a9d833ceddba0dc5a3c4cdd7b9
apache/jackrabbit-oak,107955480,TRUE,c79bd1b14e367344ca195ce6b9820b12134a523e
apache/jackrabbit-oak,108610266,FALSE,c52bdec8813d4cbbee132ef84c80c7e5155c2978
apache/jackrabbit-oak,28293003,TRUE,adb670616eabad355f9d1a0adea1dff07bff149c
apache/jackrabbit-oak,4802377,TRUE,67764f68b5eb464f55d9afb8d18f22ea08bc1a98
apache/jackrabbit-oak,12978021,TRUE,3fc5c1ee907c5b376e68334df5c4422b10a50a50
apache/jackrabbit-oak,135874903,TRUE,37a9e862bf2cd7d5b75d03e1ca2b276ef54c4bcb
apache/jackrabbit-oak,136043021,TRUE,dc4bd094aeddfac86bc3ac11aaf87412170264fd#f6ce46b1d8be2d6f91ca573b25afae4d8107366d
apache/jackrabbit-oak,137789093,TRUE,d22fcd616922756c640ce0c70cbb389da5ecdf33
apache/jackrabbit-oak,5133070,TRUE,d82e4ceb7a6dae19b3da314314e7eb05acfc8b75
apache/jackrabbit-oak,5476226,FALSE,cfa15cacae9587fb139c1d1e3a4274f5025fe8b1
apache/jackrabbit-oak,86600649,TRUE,ca1c4f6819f33a864a24bb3b4bc26e1078aaf23e
apache/jackrabbit-oak,76966536,FALSE,6efd7d70ca47e7badea55db694678d1119110f16
apache/jackrabbit-oak,6811190,TRUE,1bf9dc9ef6be41f886c9dd4d5b224329443040ff
apache/jackrabbit-oak,7350526,TRUE,5edcb1b1fd58d35ac8976c0918f3514b980d3776
apache/jackrabbit-oak,7868978,TRUE,3f4fe7bedb8fec128189bee563c38491e66dc7ca
gradle/gradle,36922408,TRUE,fb69c27d108fabe8364b07a3a1c5bc2746db1af4
gradle/gradle,38761026,TRUE,f223d309def4c3b12d16eaed01972e293ebf6287
gradle/gradle,21643450,TRUE,298cce4be889255641feaf85e6fe6b80c2db7f2f
gradle/gradle,47801328,FALSE,fd7c162dd33cb1014d3de05160cc4fd771618514
gradle/gradle,23408724,TRUE,32795bc98d548fcbcfd925c88a0afe21377344e2
gradle/gradle,23527581,TRUE,dc647d2dbd1e10590784ca1e891d152517e7359e#66e3c9b3e2374a86a3ebb264f53fd1424338f009
gradle/gradle,43607970,FALSE,cca2287668bb54451f087f87cca7e486b2fe8c6f#4f12cfed9721f9b76f44a2dbd6baf966900fe348#bd8548ea20609a754e2f87b912889d704a6b1b4a#98816cd10cb99ab0d333413c0b1f30f09bfabd95#b55e1764f63e9b6b9ae2f500643e27723a09fc63
gradle/gradle,48934726,TRUE,2b7b0d1e61d511994032801e754d6f1b7402560b
gradle/gradle,49460820,TRUE,b4e319a4a9e5aca1047b5be42f6cbe19dea228a1
gradle/gradle,52761784,TRUE,3b4715b3a9f2fb1cdba27d10b74164eb77ebf7e2
gradle/gradle,61730208,TRUE,3e629da00a31b78869aec43be62c0ee322e311c8
gradle/gradle,44246011,TRUE,440cf29b4bd789b6cf30e2c3f1b2450f605be291#71c993dd647057358b9611f5d7d88ef23678bfb1#5f05c699a60ef18fc4c8d7aabb700d5a5be47047
gradle/gradle,53259531,FALSE,81ddb01175bb9b1befa4457aed9a513d65767ec1#f5b285c18b8ec94ce156b978fc3b0fc81051cf7f#002dab17785e22ffe15adc209517bdda505a259c#78e1444bddef4e136f0d05ec243c635ae18efc10#9b80409496b43c2dca25a833a7148239cedaea1d
gradle/gradle,46721996,TRUE,342317d30a1eb3cec7b8cd8057c776f267aac1fa
gradle/gradle,29084308,TRUE,b70f2438e883c19d76cbcc1b796b16c083399146
gradle/gradle,38894671,FALSE,488f2dc5703ef2aad2b44923d4e36e334324155d#bb881647ab5f7e7e2ac679e439aa0768c8920879
gradle/gradle,39281686,TRUE,81520423ac39cce3546e8cd26b7d9297df0d5523
gradle/gradle,21946790,TRUE,9e99639fe3d5c0e74aa86de2d6b8d28381fc7261
gradle/gradle,22914191,TRUE,c558ca3816e205cab1f43a29915b2f7371886b13#a50aeb0376e8dc5d03189c8fc50169ce8df31e18#37d6e2495b3543fcf01d22504d893ab154984753#be1be9703000bf9163a9f03346c4819705a1771c#16f13514ec43407d050637d38274c16b9d6abe0d
gradle/gradle,30668392,TRUE,abf5b59b07765d723f39638d064e012c65405ea0
gradle/gradle,30746981,TRUE,525de5d3fe0c37d34fe985221a088c0dc8a78373#460d987aafc353a9a9e960a9b16dd814102cb43b
gradle/gradle,23986630,TRUE,14f2a80aecf144a341cc28f451c17a791b193db7#514c9a144f18b24431e919d5a57f3f4103bc694a#d00b847b4231f82c669f49b2b3cffc27468eae93#b55db2023a9f2439a656cea3e9f4191c1828ddf2
gradle/gradle,25148810,TRUE,aa91e37d89eb51d0cb214f2b46e3d8208a3575ed
gradle/gradle,59603768,FALSE,e4d4423c6e76991eaf96bd2d8996e16798659145
gradle/gradle,53271326,TRUE,59c526c6ed295bdba8952e1c6921f78cd77e51ca
gradle/gradle,49794450,TRUE,47640c7bdd03f03fa8a8e0fd1ae55dbd17a0f641#74d58a21a8587969c039b8bd5d5040e138d4bed3#ee7227e053c2c362bf820f272335675c113f4f97
gradle/gradle,27462367,TRUE,d5c60480da23c1f5b1d69e9c0abd7536fb999d8c
gradle/gradle,45819427,TRUE,0366e52d6892ed771b028618bf1a13646a1a3cfd#32a39c536cc8d00e8e784191ff03ce0b0ba63e32#6be7c4b07d5da40ee61acdd7e357483c8860df38#87fc63a35095ce687ef083296a613f3c79f8ba42#318e3e1f9108316eecfe28c78e36906cb8cafafb#59015acc6b2da2c436bac97cd021d8c020859228
gradle/gradle,46028518,TRUE,85564aa73a91078a335d9412b3e2e0cc22b9fb9a#3f2bc6c9fdcd0490c9c868fbe7a45b6ce92062bd#823f2f4d227820c812e0b7de573661c32578c605#b2a65db28a9aca088068f34a5b316df42f261b78#1855964a46e4e71e4de83e7d75b78a41cfb8bda0#22223ddf7af52fd54e56cad8cdc978c7efdcdf40#8a189a62c0e079be0f1710ebcafaf882b1520902
gradle/gradle,37838885,FALSE,8289b58399718168698d4e63d75f44099a111d7a
gradle/gradle,21208714,TRUE,55757e8818e237ca9219959d4b19a70d6b91a924
gradle/gradle,38562063,TRUE,80bf1da4e1ff5cdb247553e618359985e83af2df
gradle/gradle,30029359,TRUE,1e339e74d8bdb9c8d71a3e4d144f6c11a15efb73#fd19b9cb3f521721a102a8fa8d4ecccad4db85be#044f323c21d700b84a4c10e584922fcf3ecf3133#1543a0ea20237f957cb3f46223ee1195d3b46b46#6afb7f45229f37c89e9f267d86e37356692db94e#c5bde7a5129a3d2549be4044246aa45f107c4ea5
gradle/gradle,31198164,TRUE,db21dd65cce6b8a2c27a9cc681ddf8e12547c1c6
gradle/gradle,42784055,TRUE,81d37de9c08d42d0d8caa2658fdd9d9b86f1d9f2
gradle/gradle,42868094,TRUE,6ee2ef0dae87f0ceaa33feb7ec47c1f155256bf7
gradle/gradle,32338340,TRUE,5e3251a40c620272488ec9170744e2c25fbe905d
gradle/gradle,34696490,TRUE,b74ffce2f5d2d89b174a368a813f91173b5f6f4c#e306d62d7f16233ceaee9a9af0bffedd9a7edb39
gradle/gradle,53772206,TRUE,6ecacc155076d21a60b9f078000ead119eaac967#a58bb806e1890cc68510b2741da5414ad860b45a
gradle/gradle,47165264,TRUE,c7f8214d8b0832dc5a633b56ad5cf322893d94f5#1474ad8fdcec1a3d555a82d90481c05b223819e7#72f78e874a9ffad13fcaab660fa94d5fd0337826#b79ddb9bd8ce59034b7bf119973c070baac0fb16
gradle/gradle,47244681,TRUE,4eff7c3a7e8af4bf54ea3588b02b6b3b5dd92a20#baf3d989eea276ab6f10f8092a09fc80a83c8fe9
gradle/gradle,50301745,TRUE,ec8373986e52375ccc65b000910c79735f6554c8
gradle/gradle,50908653,TRUE,3796cd311edce7e7ef41c4a9e2bbfbda51540c4c#60e06f82f30fa476ea7ac537df78abb53a68fca9
gradle/gradle,56521592,TRUE,2820c05feead1cf3cd8b371a952f1151e1d6f6a4#5b384737cb0c9f06ffe1db8dc43badd41f89f5ff#31e0e18da96c2230586e616739c97365621c1ae8#4caca840ab37523452ebd9ca4884c9d448501086
gradle/gradle,61581050,TRUE,03f63f32b988e9eaccbf29d6e4642aac68b15f97
gradle/gradle,35738535,TRUE,8779b345e611539cb534143c9fd7f3915c69a02a
gradle/gradle,41157611,TRUE,7f45bce0919eba050aa7d953d0f92ded51cd8b23#0ed3164ed9dc2bbffac1aa3a10216ab84eb4a53d
gradle/gradle,33042668,TRUE,ffdab6cdc83c2a94cb3814a39b3720b374d6e3d2#4d86942258a79a3d31596bd338242e3a7bd86800#2f57b659214e7d81a028a762eb51599311ddcae3
gradle/gradle,33251707,TRUE,64ef1977f58810b684711494cb38aae172a18e35
gradle/gradle,33395911,TRUE,7b3bf370248e480c037bb392049b6ea0162fddfa
gradle/gradle,33786744,TRUE,ed5542d228f65d597e9950b48d7801b331df82df#1d81abfef1d1fa2ee354b5c955aa7186706f5997#0ff7d433de9a2a6d564e270fc196b5c827fefdb7#8c2c79f671a0c9cca08423a23188d9c4eda9f61b#dafddbc0a8cacf99eefc5823c917b75eeb3e0494
gradle/gradle,55046677,TRUE,0921f6959c9b8610422758b687d24ca2670d3312
gradle/gradle,48037188,TRUE,24fd2fd94df15cbd77ae348afe6d91a1d8ebfe1f
gradle/gradle,48296372,TRUE,f85a6591e9753fa84ab2574c319644c0dcecba08#5af829e366d3fd33329005d0d0596ce069e6b3c3
gradle/gradle,50440682,TRUE,5b58a148faa8cfb9f9dc85976bdeac5677ad135f#4d0a1929f09ea9ebe1233f3e0d34c451930df845
gradle/gradle,50521505,TRUE,5cc7a5c4aa9e035d6762f7a88d632693fc547c27
gradle/gradle,56477957,TRUE,51ebe75fb1b18e1937cdd0c5c853072c3a21994e
gradle/gradle,62067884,TRUE,d19893d45e688ca8427d858da019eed4d7408245
gradle/gradle,36896487,TRUE,af4a151602595a4276451f4af9b4bf73f285ace2#27cd65da4a352a9db8174032a59a17f4238347bf#269a683b77537557d18d533f5f98cbab776b8c64
gradle/gradle,46409065,TRUE,5c83a178a021f46e62ef87f0383b0ec2e18474b4
gradle/gradle,38225830,TRUE,202cdde22ed5ffb2784bc898d1ffcca6a296e91e
gradle/gradle,21447004,TRUE,56aa15b465e7ddd363cd277a9670661cd973bdc9
gradle/gradle,43618861,TRUE,f522bfda25af334f5da4fd47dbc1a075fe831fda
gradle/gradle,43814534,TRUE,1da3c5efcd99a8cf45fd94314156c9d6071037eb
gradle/gradle,32557628,TRUE,599dadca73dae0f01419481ba840c859dce39a0b
gradle/gradle,33450226,TRUE,2936ca42ca13960b238fea4242ff22c51e27192f#580e4f5e58bc827156332102f2005df540305aa5#edfc314a70ca33954289c11ca1b63067fd3505db#bac68a51e279f0f10b6999fb936bccbeba18ac33
gradle/gradle,60664531,FALSE,c26a6aa17f9d5587912d517700705cb26c39842d
gradle/gradle,47551012,TRUE,d45b5517f8d8505311a5e572e4f6afab8c7f4f84#85225b632b0f69c0aba7fca5030584c66939daea
gradle/gradle,56099114,TRUE,bf403c42fa3368859ac8d862825a72c283aed6ab
gradle/gradle,56847130,TRUE,d23675bed46e73020072c19b198c1d6b6f158106
gradle/gradle,56942476,TRUE,830a1af3c3663badda169d21bf635eb705f90597#d1a36e00820d793e65b924596e1b876f81a4f360#e78708a96cf3a888bb25bd26a09155a66b2a483e#f68f9a6a3d25813a95d377b759b98a9e1dfc8361#f63d38c9519f469e97857f65eb6f983f98135342#3fef227de2d0ceebae4cdb1de61d8e1a23950dfa#dccf7913d62294180d48eee6ecffe2cf2a4c4d24#c5bad6a168cc6b6a948493a89152f859b7065fac#e83da30c2dde99846a0d863409e78e2f96bc443d
gradle/gradle,61134641,TRUE,caac43458f7c89bd56a2dffd7cd7f64935f4096d
gradle/gradle,20444466,FALSE,a672819991f43aba74d2de3ef182d6cd5dc8de04
gradle/gradle,38268422,TRUE,4da486f97b4e3b9aecf5bc4941566ca551475dd6
gradle/gradle,29529531,TRUE,b5f9080d10dffa1b8334cd02b2b1c57c7c0a5acf#4ad90388b0dbc572625d2d0ea44559053a88a349#e3c5e6d9144546f226bd1c263c0c6b1c55f2f29c#778c490287fbecbe590c0f9516f016c361f15e27#14f95a501d8ed2eb2f92b0b18d978ca638786a50#b04109c93235c5e5f9ea9e2ee499edbb87d600f1#bc5c26033b96a698f7d00089e980014ad2275d46#ff9f9971c6932b2c34287048ccc06405ea1f52a0#f099f4b18909db371fdb04e91ed4b7c307b9bd9d#b2c0c915db4937f1d7feccf2a396a8331a8ea586#0bbe6b13f8b52747c64f43a82c9278bb2a8d8f90#fb54efab93b2495c6ff3528dcfee5bc0eb676b4a#19d1f818f0fead20467ce8b8611658468492a59a#7ca737545c22559cc668e11357938118a3928fa5#620ac98ea1ac6422d65468cb1827556f8348a865#80f3e6f471fc528404c43a16392b8309eeb78861#7389d7b6b1cf4bebeac9c2bf19a941090bdbcd05#2dfa52d3afbda1d0ea667f3036e119e27797d331
gradle/gradle,39916970,TRUE,8b462c3d33a1a3b7124f6bf4661e4dbd288f4f63
gradle/gradle,22978909,TRUE,a102875beadc4f38d959f7918e84dde97d4cd257
gradle/gradle,30685087,TRUE,84e76fcac86ac77f14f308777fca978d84681e63#b42b4ec3ecb34889f6310f45bae2e32e72d405c5#ea804799a19fe97c4baac9aff9fbeb6ff67ae48d#131512499bc9c718971fd97d5c6d9b348a04f46e#28bd72ccc3298b4d44dd00f712dc051c859b0660#2e7be8982c8a78b8ce564092856b24a4e57039bf#af3234fff108dee30d8298d82c78794ff9ab627a
gradle/gradle,43675345,TRUE,a69b89b6a6710d21eac992b103e42a0300154fc6#5954b5eed0739618fef2b36e32345adbdba077d3
gradle/gradle,35220289,TRUE,d90347fa59798473a2f34e8d8e6dbec390ff8243
gradle/gradle,35623731,TRUE,455c03c70635af5acbf43e0246011e3aa106064d#16cc0e978d817c05b47d5342bb60f9f6249025af#b8a09890cbfd9f3321f60942c6d80e7e7c45d821#ecc5366abcccca259ece6528761ccdc6868139f0#dfbfe046f728af67e61ce2b89b136da9a830d73f#b50d43d60c02da9e07510687194c049cab3d7c9f#402922310a35a27844ed4f5fd990ee56aac9d821#45c61163d3047c9e8b35ca8c0e38661b5507fa1d
gradle/gradle,53865327,TRUE,95150ba670b14b680b06c6e3d4a56e7e2524f687
gradle/gradle,53941335,TRUE,edfa3932a8070f429c6e659cac065e40c74df277
gradle/gradle,57889767,TRUE,84db4fe20b315a0544c42fe643622014a8037716
gradle/gradle,57996718,TRUE,b722be3845f518c89f414083954de93b282e1f86
gradle/gradle,62078295,TRUE,23f7b8617ea39682eb5122f9ccd4cfc74a0d9274
gradle/gradle,44145828,TRUE,ad579524b1dd07a41d0f7b85dd4f8b2b39910ba4
gradle/gradle,36403621,TRUE,9acdc4a2c9f4f16c0b23a5658314f7d8e9bcd855#200709b84cc5de3c7cc8dbd85daa58344fc67a32
gradle/gradle,36603137,TRUE,0532b4897f1ef07fd9e0da63b799dc4ae8b2928a
gradle/gradle,36740509,TRUE,340c2851e370bfea30686507a1c76b9174cc47c5#f579b211269e92b9cac3e2c9f515565f9961ccb9#1dee49661e3209a477d751b7077af7d586a9c1a9
gradle/gradle,28747836,TRUE,53271357f3b93862ff5f015b27337c103242088e#357c767a2a9d6c57bc25ddd4e8f37e74e9a844b9#30fd0ef73a554e88bb80d4f3f087e9321e358dbb#fe233e28d545a5eb608047445fd98d43d2c1f52b
gradle/gradle,39751495,TRUE,2d0d69a731dfa30fd06347cb79308fddad62e38f#7fb4b448c1d96d9619c99431d880f08c501883da#a8fbc05746c2af2b1248f7e5b04e987c929deead#d821b628781d6a82ccd9d69af7b243b17610d127#1fa1d3d32787db9c8b48f58433fb8098ff1fb3eb
gradle/gradle,39775024,TRUE,b339bd618b6a7ffcd3f0ac35e24c699b6599f82c#55479e7f8e42663112c5cc4cb49f01400c3e6410
gradle/gradle,22402267,TRUE,4274898154d6ad5b17b4205aec2b63f49481d30e#04263908ee91e3d12f56be54eecdd21a92c6fc62#28210ee06d922b7f4f0c21908864d1c6db19640d#009ee0ef6de212e8c410e46dd055de9fd948fbcf#fe3370ba69753c4c359154b6233814bc509b255f#d07bab0a32603077e5933cfa4ed8bfd2e07a5158#044ec642ed1fe761e59429e250ab4779a7009708
gradle/gradle,30630282,TRUE,595590c352b8a348bdcdd0b111ac75d5c811d1b7#78aa989b1787a34382c6346997d05a7893b24598
gradle/gradle,30755461,TRUE,bd2d670dcceed99c4b54afa8afadf321cff5badc
gradle/gradle,25007874,TRUE,f6a78daec6623a41523add1449f8ecefd1b9a2b5
gradle/gradle,33775685,TRUE,f2ef04edbac7b5826ba88cd999f90459e82086a4#7a0ac1937f6d422952025bd5ab2e1b887da367f5
gradle/gradle,53930529,TRUE,607b5493d195d46084ad169a2b9bfd3cbac5472f
